Datetime,RPS Price,Smoothed RPS Price,Variance,Std_Dev_Pos,Std_Dev_Neg
2022-08-01 00:00:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 00:30:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 01:00:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 01:30:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 02:00:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 02:30:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 03:00:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 03:30:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 04:00:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 04:30:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 05:00:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 05:30:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 06:00:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 06:30:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 07:00:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 07:30:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 08:00:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 08:30:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 09:00:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 09:30:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 10:00:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 10:30:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 11:00:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 11:30:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 12:00:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 12:30:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 13:00:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 13:30:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 14:00:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 14:30:00,0.0,0.0,0.0,0.0,0.0
2022-08-01 15:00:00,0.0,0.0,0.0,0.0,0.0
